rank,name,school,division,flight,wins,losses,TGRS,TGRS_scaled,ts_rating,ts_mu,local_ts_mu,ts_sigma,reachability,local_reachability,sos,local_sos,quality_wins,won_after_set1_loss,vs_weaker_opp,vs_mid_opp,vs_top_opp,last_match_date,reason_below
238,Zach Glass,Waterford United,overall,1,1,4,-45.08,4.4,-11.6,7.59,7.59,6.4,0,0,25.85,25.85,0,0/4 (0%),1-2 (33%),0-1 (0%),0-1 (0%),2026-09-17,Lower TrueSkill rating
239,Isaac Jordan,Battle Creek Central,overall,1,0,9,-40.53,5.0,-10.26,6.89,6.89,5.72,0,0,21.56,21.56,0,0/9 (0%),0-3 (0%),0-1 (0%),0-1 (0%),2026-09-16,Lower TrueSkill rating
240,Logan Wonch,Charlotte,overall,1,1,9,-77.67,0.0,-17.72,5.13,5.13,7.62,0,0,21.85,21.85,0,0/9 (0%),0-7 (0%),,0-2 (0%),2026-09-14,Lower TrueSkill rating
241,Kaleb Pelham,Adrian,overall,1,0,5,-36.91,5.5,-9.6,7.3,7.3,5.63,0,0,22.19,22.19,0,0/5 (0%),0-3 (0%),,0-1 (0%),2026-09-22,Worse score margin vs common opponents
242,John Sorovetz,Monroe St Mary Catholic Central,overall,1,0,7,-56.33,2.9,-13.54,4.92,4.92,6.15,0,0,22.71,22.71,0,0/7 (0%),0-4 (0%),0-1 (0%),0-2 (0%),2026-09-21,Lower TrueSkill rating
243,Terry Secor,Durand,overall,1,0,6,-49.71,3.8,-12.36,4.79,4.79,5.72,0,0,24.17,24.17,0,0/5 (0%),0-4 (0%),0-1 (0%),0-1 (0%),2026-09-21,Lower TrueSkill rating
244,Aiden Jackson,Richmond,overall,1,2,8,-24.0,7.2,-6.58,14.23,14.23,6.94,0,0,17.76,17.76,0,0/8 (0%),0-4 (0%),1-3 (25%),,2026-09-22,Worse score margin vs common opponents
245,Jackson Fuller,Ionia,overall,1,0,6,-18.51,8.0,-7.0,12.67,12.67,6.55,0,0,32.97,32.97,0,0/6 (0%),0-1 (0%),0-3 (0%),0-2 (0%),2026-09-22,Lower TrueSkill rating
246,Kristian Ward,Dearborn Heights Crestwood,overall,1,0,5,-26.26,6.9,-7.96,12.54,12.54,6.83,0,0,27.07,27.07,0,0/5 (0%),0-1 (0%),0-4 (0%),,2026-09-22,Lower TrueSkill rating
247,Evan Bruno,Grand Rapids Ottawa Hills,overall,1,1,5,-8.5,9.3,-4.27,12.5,12.5,5.59,0,0,25.65,25.65,0,0/4 (0%),1-2 (33%),,0-2 (0%),2026-09-22,Lower TrueSkill rating
1,Marcus Powell,Muskegon Mona Shores,overall,2,15,0,688.49,100.0,33.79,55.42,55.42,7.21,245,245,28.87,28.87,10,,5-0 (100%),4-0 (100%),6-0 (100%),2026-09-21,
2,Trevor Ilitch,Bloomfield Hills Cranbrook Kingswood,overall,2,14,1,662.8,96.7,32.19,50.81,50.81,6.2,234,234,34.48,34.48,11,,2-0 (100%),2-0 (100%),9-1 (90%),2026-09-22,Lower TrueSkill rating
3,Andrew Yang,Grand Rapids Forest Hills Northern,overall,2,8,1,664.7,96.9,31.22,48.46,48.46,5.74,242,242,34.0,34.0,5,0/1 (0%),2-0 (100%),1-0 (100%),5-1 (83%),2026-09-22,Worse score margin vs common opponents
4,Evan Geisz,Clarkston,overall,2,11,0,618.35,91.0,28.4,48.05,48.05,6.55,223,223,33.5,33.5,9,1/1 (100%),1-0 (100%),2-0 (100%),7-0 (100%),2026-09-22,Lower TrueSkill rating
5,Terrence He,Byron Center,overall,2,15,2,610.3,89.9,22.97,41.52,41.52,6.18,233,233,31.75,31.75,9,1/3 (33%),4-0 (100%),4-0 (100%),6-2 (75%),2026-09-22,Worse score margin vs common opponents
6,Samuel Kole-James,Detroit Country Day,overall,2,10,1,617.94,90.9,26.03,45.74,45.74,6.57,229,229,35.42,35.42,8,1/2 (50%),1-0 (100%),2-0 (100%),6-1 (86%),2026-09-18,Worse score margin vs common opponents
7,Oliver Kolb,Ludington,overall,2,23,1,630.35,92.5,32.49,51.85,51.85,6.45,220,220,25.65,25.65,10,0/1 (0%),11-0 (100%),4-0 (100%),6-1 (86%),2026-09-21,Worse score margin vs common opponents
8,Asher Grosso,Holland Christian,overall,2,13,3,607.43,89.6,24.59,44.2,44.2,6.54,229,229,31.79,31.79,7,0/2 (0%),4-0 (100%),2-0 (100%),5-3 (62%),2026-09-21,Worse score margin vs common opponents
9,Conner VanDrunnen,East Grand Rapids,overall,2,11,5,585.4,86.7,21.09,37.53,37.53,5.48,227,227,36.72,36.72,5,0/4 (0%),2-0 (100%),1-0 (100%),5-5 (50%),2026-09-16,Lost head-to-head vs player above
10,Braylen Kaiser,Ann Arbor Pioneer,overall,2,11,1,593.8,87.8,23.66,42.8,42.8,6.38,224,224,30.82,30.82,8,0/1 (0%),2-0 (100%),3-0 (100%),5-1 (83%),2026-09-18,Worse score margin vs common opponents
11,Giorgio Materazzo,Birmingham Seaholm,overall,2,6,1,586.11,86.8,24.12,41.76,41.76,5.88,223,223,29.85,29.85,3,0/1 (0%),2-0 (100%),,3-0 (100%),2026-09-22,Lower TrueSkill rating
12,Krish Gupta,Troy,overall,2,11,3,583.89,86.5,22.65,39.44,39.44,5.6,222,222,35.13,35.13,6,1/4 (25%),2-0 (100%),1-0 (100%),5-3 (62%),2026-09-15,Lost head-to-head vs player above
13,Arnav Bhatia,Novi,overall,2,11,3,559.83,83.4,18.97,37.94,37.94,6.33,220,220,31.85,31.85,6,0/2 (0%),3-0 (100%),2-0 (100%),4-3 (57%),2026-09-21,Lost head-to-head vs player above
14,Chase Martin,Midland Dow,overall,2,19,0,562.85,83.8,27.81,48.73,48.73,6.97,199,199,27.38,27.38,8,,5-0 (100%),3-0 (100%),5-0 (100%),2026-09-22,Worse score margin vs common opponents
15,Cole Konwinski,Ada Forest Hills Eastern,overall,2,16,6,583.85,86.5,23.5,41.45,41.45,5.98,218,218,33.51,33.51,9,1/7 (14%),5-0 (100%),5-0 (100%),6-6 (50%),2026-09-21,Worse score margin vs common opponents
16,Ezra Smith,Allegan,overall,2,24,6,562.19,83.7,21.41,42.33,42.33,6.97,216,216,25.16,25.16,7,0/3 (0%),11-1 (92%),7-1 (88%),1-4 (20%),2026-09-21,Worse score margin vs common opponents
17,Krishaan Shah,Okemos,overall,2,6,6,556.04,82.9,18.57,35.77,35.77,5.73,219,219,35.29,35.29,5,0/5 (0%),1-1 (50%),2-1 (67%),3-4 (43%),2026-09-22,Lower TrueSkill rating
18,Lander Whelan,Ann Arbor Greenhills,overall,2,10,5,567.97,84.5,20.73,35.68,35.68,4.98,218,218,35.48,35.48,7,3/8 (38%),1-0 (100%),3-0 (100%),5-5 (50%),2026-09-15,Lost head-to-head vs player above
19,Yihang Lin,Rochester Adams,overall,2,6,4,525.4,79.0,13.75,31.18,31.18,5.81,217,217,36.16,36.16,3,0/4 (0%),1-0 (100%),,4-3 (57%),2026-09-22,Worse score margin vs common opponents
20,Luke Yaldo,Bloomfield Hills Brother Rice,overall,2,8,6,542.96,81.2,17.3,33.54,33.54,5.41,216,216,33.79,33.79,5,1/7 (14%),1-0 (100%),4-1 (80%),1-5 (17%),2026-09-22,Lost head-to-head vs player above
21,TJ O’Neil,Jackson Lumen Christi,overall,2,22,3,573.92,85.2,22.16,41.07,41.07,6.3,215,215,27.03,27.03,13,2/4 (50%),10-1 (91%),7-0 (100%),5-2 (71%),2026-09-22,Worse score margin vs common opponents
22,Jackson Clark,Haslett,overall,2,15,2,554.69,82.8,25.08,43.87,43.87,6.26,202,202,29.35,29.35,7,0/1 (0%),6-0 (100%),4-0 (100%),4-2 (67%),2026-09-18,Lost head-to-head vs player above
23,Joshua Lee,Ann Arbor Skyline,overall,2,4,1,530.83,79.7,20.09,36.61,36.61,5.51,204,204,32.59,32.59,4,0/1 (0%),,2-0 (100%),2-1 (67%),2026-09-16,Lower TrueSkill rating
24,Zev Spiegel,Bloomfield Hills,overall,2,6,4,516.57,77.8,18.52,35.58,35.58,5.69,202,202,33.81,33.81,2,0/4 (0%),3-0 (100%),1-0 (100%),1-4 (20%),2026-09-15,Lost head-to-head vs player above
25,AJ Vondracek,Detroit Catholic Central,overall,2,8,6,472.59,72.2,9.25,25.27,25.27,5.34,202,202,32.57,32.57,4,2/6 (33%),2-0 (100%),2-0 (100%),2-5 (29%),2026-09-22,Worse score margin vs common opponents
26,Pranshu Gandhe,Northville,overall,2,6,8,504.63,76.3,16.33,32.07,32.07,5.25,201,201,32.88,32.88,3,1/8 (12%),2-0 (100%),2-1 (67%),1-7 (12%),2026-09-15,Lost head-to-head vs player above
27,Donevin Ruchti,St. Joseph,overall,2,17,5,528.55,79.4,22.92,42.83,42.83,6.64,196,196,25.74,25.74,6,0/4 (0%),9-0 (100%),7-0 (100%),1-4 (20%),2026-09-18,Worse score margin vs common opponents
28,Broderik Gee,Rockford,overall,2,12,6,511.89,77.2,19.38,38.39,38.39,6.34,193,193,30.86,30.86,9,0/6 (0%),2-0 (100%),7-1 (88%),2-5 (29%),2026-09-21,Lost head-to-head vs player above
29,Edwin Seo,Berrien Springs,overall,2,18,2,481.72,73.3,15.09,34.9,34.9,6.61,192,192,26.4,26.4,6,0/2 (0%),8-0 (100%),5-0 (100%),3-2 (60%),2026-09-22,Worse score margin vs common opponents
30,Jackson Wong,Petoskey,overall,2,14,4,494.56,75.0,21.44,40.39,40.39,6.31,184,184,26.54,26.54,4,0/4 (0%),7-0 (100%),3-0 (100%),3-4 (43%),2026-09-16,Worse score margin vs common opponents
31,Corbin Mitchell,Hudsonville Unity Christian,overall,2,10,6,474.88,72.5,14.62,31.61,31.61,5.66,190,190,31.41,31.41,4,1/7 (14%),3-1 (75%),3-0 (100%),3-4 (43%),2026-09-21,Worse score margin vs common opponents
32,Carter Smalley,Big Rapids,overall,2,17,3,533.05,80.0,27.08,45.58,45.58,6.17,188,188,25.16,25.16,6,0/3 (0%),9-0 (100%),3-0 (100%),3-3 (50%),2026-09-21,Lost head-to-head vs player above
33,James Schaffer,Birmingham Groves,overall,2,7,2,493.79,74.9,21.4,40.37,40.37,6.32,184,184,28.45,28.45,3,0/2 (0%),1-0 (100%),4-0 (100%),1-1 (50%),2026-09-14,Lower TrueSkill rating
34,Theo Colton,Traverse City Central,overall,2,16,7,472.7,72.2,17.93,35.08,35.08,5.72,182,182,28.92,28.92,3,0/7 (0%),9-0 (100%),2-0 (100%),1-6 (14%),2026-09-21,Lower TrueSkill rating
35,Calvin Soukup,Jenison,overall,2,14,3,480.97,73.2,19.27,39.25,39.25,6.66,181,181,27.11,27.11,6,0/3 (0%),7-0 (100%),2-1 (67%),4-2 (67%),2026-09-21,Worse score margin vs common opponents
36,Zayne Sorokin,Grandville,overall,2,7,8,461.33,70.7,17.74,33.47,33.47,5.24,175,175,33.16,33.16,4,0/8 (0%),3-0 (100%),3-0 (100%),1-7 (12%),2026-09-21,Lost head-to-head vs player above
37,Yurii Polnyi,Grosse Pointe Woods University Liggett,overall,2,13,6,454.02,69.8,11.03,26.23,26.23,5.07,185,185,30.61,30.61,9,0/6 (0%),4-0 (100%),6-0 (100%),2-5 (29%),2026-09-21,Lower TrueSkill rating
38,Eliot Hopkins,Berkley,overall,2,12,4,469.94,71.8,15.4,33.33,33.33,5.97,184,184,31.69,31.69,6,0/4 (0%),2-0 (100%),6-0 (100%),4-4 (50%),2026-09-22,Worse score margin vs common opponents
39,Ethan Mattila,Goodrich,overall,2,10,1,335.2,54.5,16.16,39.15,39.15,7.67,120,120,19.67,19.67,3,1/2 (50%),7-0 (100%),3-0 (100%),0-1 (0%),2026-09-22,Worse score margin vs common opponents
40,Kade DeMaagd,Richland Gull Lake,overall,2,10,3,339.79,55.1,20.19,39.15,39.15,6.32,111,111,24.57,24.57,3,0/3 (0%),6-0 (100%),2-0 (100%),1-3 (25%),2026-09-16,Lower TrueSkill rating
41,Dominic Taylor,Lansing Catholic,overall,2,16,3,439.81,67.9,18.0,37.06,37.06,6.36,166,166,23.49,23.49,4,1/4 (25%),10-0 (100%),3-1 (75%),2-2 (50%),2026-09-18,Lower TrueSkill rating
42,Evin Azarian,West Bloomfield,overall,2,8,2,448.4,69.1,16.03,32.84,32.84,5.61,172,172,30.4,30.4,6,1/3 (33%),1-0 (100%),5-0 (100%),1-2 (33%),2026-09-15,Lower TrueSkill rating
43,Tyler Sparks,Grand Haven,overall,2,9,8,425.39,66.1,13.73,31.6,31.6,5.96,170,170,27.37,27.37,2,1/9 (11%),7-2 (78%),1-0 (100%),1-6 (14%),2026-09-21,Lower TrueSkill rating
44,Jack Zernicke,Holland West Ottawa,overall,2,11,6,417.23,65.0,11.95,27.39,27.39,5.15,169,169,26.85,26.85,4,1/6 (17%),6-0 (100%),3-2 (60%),1-4 (20%),2026-09-21,Lost head-to-head vs player above
45,Arjun Iyer,Ann Arbor Huron,overall,2,3,1,426.35,66.2,16.02,33.96,33.96,5.98,165,165,26.35,26.35,2,0/1 (0%),1-0 (100%),2-0 (100%),0-1 (0%),2026-09-22,Worse score margin vs common opponents
46,Matthew Bloch,Walled Lake Northern,overall,2,7,1,430.17,66.7,21.78,38.71,38.71,5.65,152,152,25.42,25.42,3,,2-0 (100%),3-0 (100%),0-1 (0%),2026-09-16,Worse score margin vs common opponents
47,Julian Saputo,Romeo,overall,2,13,3,392.34,61.8,19.19,37.92,37.92,6.24,139,139,24.64,24.64,4,0/2 (0%),6-0 (100%),4-2 (67%),1-1 (50%),2026-09-18,Lower TrueSkill rating
48,Cruz Hewlett,South Lyon,overall,2,6,3,403.11,63.2,18.46,36.61,36.61,6.05,149,149,22.46,22.46,1,2/4 (50%),5-0 (100%),1-1 (50%),,2026-09-17,Lower TrueSkill rating
49,Jake Goins,South Lyon East,overall,2,8,4,383.29,60.7,13.93,31.54,31.54,5.87,148,148,26.13,26.13,3,1/5 (20%),5-0 (100%),3-1 (75%),0-2 (0%),2026-09-21,Lost head-to-head vs player above
50,Yibei Guo,Rochester,overall,2,5,7,395.68,62.3,10.69,28.36,28.36,5.89,163,163,29.39,29.39,1,0/7 (0%),2-0 (100%),2-2 (50%),0-5 (0%),2026-09-18,Lower TrueSkill rating
51,Eli Feenstra,Hudsonville,overall,2,6,11,360.64,57.7,5.33,21.44,21.44,5.37,158,158,29.92,29.92,2,0/11 (0%),3-0 (100%),1-3 (25%),2-6 (25%),2026-09-21,Lost head-to-head vs player above
52,Pip Bauer,Portage Central,overall,2,10,9,385.37,60.9,16.6,33.01,33.01,5.47,143,143,26.63,26.63,2,0/9 (0%),8-1 (89%),1-2 (33%),1-4 (20%),2026-09-14,Lost head-to-head vs player above
53,Eunjun Choi,Rochester Hills Stoney Creek,overall,2,7,7,357.29,57.3,12.25,29.35,29.35,5.7,139,139,27.03,27.03,3,0/7 (0%),5-0 (100%),1-3 (25%),1-3 (25%),2026-09-18,Lower TrueSkill rating
54,Saikrish Balaji,Troy Athens,overall,2,4,10,288.78,48.5,-0.37,18.4,18.4,6.26,136,136,34.23,34.23,1,0/8 (0%),1-1 (50%),0-4 (0%),1-4 (20%),2026-09-16,Lost head-to-head vs player above
55,Eli Layson,Utica Eisenhower,overall,2,13,6,359.17,57.5,14.98,32.21,32.21,5.74,135,135,22.4,22.4,2,1/7 (14%),7-1 (88%),3-0 (100%),1-3 (25%),2026-09-18,Lost head-to-head vs player above
56,Jackson DuBuc,Royal Oak,overall,2,9,6,364.34,58.2,16.12,33.46,33.46,5.78,133,133,26.38,26.38,3,0/5 (0%),2-2 (50%),4-1 (80%),1-3 (25%),2026-09-15,Lost head-to-head vs player above
57,Nolan Marek,Trenton,overall,2,12,0,337.66,54.8,21.45,44.95,44.95,7.83,108,108,19.57,19.57,3,,8-0 (100%),4-0 (100%),,2026-09-22,Worse score margin vs common opponents
58,Lucas Furness,Brighton,overall,2,8,7,301.36,50.1,4.87,24.37,24.37,6.5,130,130,27.92,27.92,2,0/6 (0%),4-0 (100%),2-2 (50%),0-4 (0%),2026-09-22,Lower TrueSkill rating
59,Dhanvin Shureshbabbu,Farmington,overall,2,7,0,348.46,56.2,17.46,38.1,38.1,6.88,124,124,20.11,20.11,2,1/1 (100%),3-0 (100%),3-0 (100%),,2026-09-22,Worse score margin vs common opponents
60,Jonah Brieve,Grand Rapids South Christian,overall,2,13,2,321.48,52.7,14.84,34.28,34.28,6.48,116,116,24.41,24.41,2,0/2 (0%),8-0 (100%),2-0 (100%),1-2 (33%),2026-09-16,Lower TrueSkill rating
61,Holden Davis,Grand Ledge,overall,2,10,1,361.47,57.8,20.02,37.85,37.85,5.94,122,122,25.56,25.56,3,0/1 (0%),4-0 (100%),3-0 (100%),0-1 (0%),2026-09-21,Worse score margin vs common opponents
62,Christian Gulli,Detroit U-D Jesuit,overall,2,4,8,294.69,49.2,7.92,27.72,27.72,6.6,119,119,34.07,34.07,0,0/8 (0%),3-0 (100%),1-1 (50%),0-7 (0%),2026-09-22,Lower TrueSkill rating
63,Will Grant,Dewitt,overall,2,7,8,310.17,51.2,11.37,27.6,27.6,5.41,119,119,27.52,27.52,1,0/8 (0%),6-0 (100%),1-0 (100%),0-6 (0%),2026-09-18,Lower TrueSkill rating
64,Logan Summy,Edwardsburg,overall,2,12,0,312.47,51.5,19.6,43.65,43.65,8.02,101,101,18.7,18.7,2,1/1 (100%),8-0 (100%),1-0 (100%),1-0 (100%),2026-09-22,Worse score margin vs common opponents
65,Jett Hogan,Grandville Calvin Christian,overall,2,13,5,337.69,54.8,17.26,35.92,35.92,6.22,117,117,25.64,25.64,3,0/4 (0%),6-2 (75%),4-0 (100%),1-3 (25%),2026-09-22,Worse score margin vs common opponents
66,Porter Martin,Maple City Glen Lake,overall,2,12,11,269.15,45.9,4.61,23.8,23.8,6.4,111,111,33.09,33.09,5,4/15 (27%),5-1 (83%),1-0 (100%),4-9 (31%),2026-09-18,Lost head-to-head vs player above
67,Josh Powers,Pontiac Notre Dame Prep,overall,2,10,2,310.35,51.3,13.29,34.15,34.15,6.95,113,113,23.67,23.67,4,1/3 (33%),5-0 (100%),4-1 (80%),1-1 (50%),2026-09-22,Fewer wins vs common opponents
68,Dominik Mulder,Cadillac,overall,2,9,4,293.86,49.1,11.25,27.96,27.96,5.57,111,111,25.07,25.07,2,1/5 (20%),5-0 (100%),1-0 (100%),1-4 (20%),2026-09-15,Lower TrueSkill rating
69,Gavin Russell,Midland,overall,2,10,4,324.79,53.1,17.82,36.44,36.44,6.21,109,109,26.23,26.23,3,3/7 (43%),6-0 (100%),1-2 (33%),2-2 (50%),2026-09-22,Lost head-to-head vs player above
70,Tommy Mccormick,Grand Blanc,overall,2,6,2,308.53,51.0,16.02,35.68,35.68,6.55,107,107,25.7,25.7,1,1/3 (33%),5-0 (100%),1-0 (100%),0-2 (0%),2026-09-22,Lost head-to-head vs player above
71,Dom Amaro,Macomb Dakota,overall,2,8,2,291.78,48.9,14.39,33.87,33.87,6.5,105,105,16.53,16.53,1,2/4 (50%),5-1 (83%),2-1 (67%),,2026-09-22,Lower TrueSkill rating
72,Gabe Nicholson,Grand Rapids West Catholic,overall,2,8,4,302.04,50.2,14.13,29.42,29.42,5.1,107,107,28.67,28.67,2,1/5 (20%),3-1 (75%),2-0 (100%),0-3 (0%),2026-09-16,Lower TrueSkill rating
73,Dawson Babiak,Wayland,overall,2,6,2,307.12,50.8,16.38,34.17,34.17,5.93,105,105,24.3,24.3,2,1/3 (33%),4-0 (100%),2-0 (100%),0-2 (0%),2026-09-16,Worse score margin vs common opponents
74,Victor Oszi,Holland,overall,2,9,6,290.1,48.6,13.29,30.81,30.81,5.84,105,105,27.2,27.2,0,1/7 (14%),4-0 (100%),2-1 (67%),0-5 (0%),2026-09-21,Worse score margin vs common opponents
75,Ryan Marschak,Canton,overall,2,5,3,270.29,46.1,8.38,26.6,26.6,6.07,107,107,25.68,25.68,1,1/4 (25%),4-0 (100%),,1-3 (25%),2026-09-18,Lower TrueSkill rating
76,Layne Schilthroat,Middleville Thornapple Kellogg,overall,2,7,5,276.47,46.9,9.32,25.45,25.45,5.38,104,104,31.64,31.64,4,0/5 (0%),2-0 (100%),4-0 (100%),0-5 (0%),2026-09-22,Lower TrueSkill rating
77,James Kroschell,Grand Rapids Christian,overall,2,5,14,263.11,45.2,8.1,24.93,24.93,5.61,104,104,29.15,29.15,0,1/14 (7%),4-3 (57%),1-2 (33%),0-8 (0%),2026-09-21,Lower TrueSkill rating
78,Everett Emery,Lake Orion,overall,2,5,8,256.83,44.4,6.76,23.25,23.25,5.5,104,104,26.99,26.99,1,1/9 (11%),4-0 (100%),1-3 (25%),0-5 (0%),2026-09-18,Worse score margin vs common opponents
79,Ty Mikolajczyk,Hamilton,overall,2,6,5,241.99,42.4,5.87,22.66,22.66,5.6,101,101,21.14,21.14,0,2/7 (29%),5-1 (83%),1-2 (33%),0-2 (0%),2026-09-21,Lower TrueSkill rating
80,Carter Fuller,Three Rivers,overall,2,6,1,301.74,50.1,18.07,36.32,36.32,6.08,100,100,19.61,19.61,1,1/2 (50%),4-0 (100%),2-0 (100%),0-1 (0%),2026-09-22,Worse score margin vs common opponents
81,Dawson Holm,Chelsea,overall,2,11,9,264.63,45.4,11.19,30.46,30.46,6.42,96,96,30.26,30.26,1,0/9 (0%),6-1 (86%),3-0 (100%),0-7 (0%),2026-09-14,Lower TrueSkill rating
82,Eric Fitchpatrick,Paw Paw,overall,2,16,10,265.94,45.5,10.37,26.94,26.94,5.52,99,99,26.02,26.02,2,1/11 (9%),10-0 (100%),4-2 (67%),0-8 (0%),2026-09-22,Worse score margin vs common opponents
83,Reed Clark,Jackson Northwests,overall,2,13,1,304.03,50.4,19.67,37.64,37.64,5.99,95,95,22.17,22.17,3,2/3 (67%),8-0 (100%),3-0 (100%),0-1 (0%),2026-09-21,Worse score margin vs common opponents
84,Jackson Zeedyk,Zeeland West,overall,2,8,11,221.6,39.8,4.82,22.11,22.11,5.76,92,92,26.88,26.88,0,1/8 (12%),5-3 (62%),1-4 (20%),0-4 (0%),2026-09-21,Lower TrueSkill rating
85,Dillon Ray,Kalamazoo Hackett Catholic Prep,overall,2,13,5,242.5,42.5,7.57,24.88,24.88,5.77,96,96,22.15,22.15,1,1/4 (25%),10-0 (100%),2-1 (67%),0-4 (0%),2026-09-17,Worse score margin vs common opponents
86,Evan Wood,Sparta,overall,2,11,7,274.86,46.7,13.45,31.57,31.57,6.04,97,97,24.14,24.14,1,0/6 (0%),10-0 (100%),1-2 (33%),0-5 (0%),2026-09-18,Worse score margin vs common opponents
87,Kellen Flahie,Holt,overall,2,7,12,234.87,41.5,2.2,20.04,20.04,5.95,105,105,27.68,27.68,0,1/13 (8%),5-1 (83%),0-3 (0%),0-7 (0%),2026-09-22,Lower TrueSkill rating
88,Liam Haney,Grosse Pointe North,overall,2,7,11,236.97,41.8,2.76,19.6,19.6,5.61,103,103,25.29,25.29,3,0/10 (0%),4-1 (80%),2-6 (25%),1-4 (20%),2026-09-18,Lost head-to-head vs player above
89,Zaffran Bharucha,Grosse Pointe South,overall,2,5,9,212.35,38.6,2.09,18.22,18.22,5.38,93,93,31.76,31.76,0,1/10 (10%),2-1 (67%),0-2 (0%),1-5 (17%),2026-09-21,Worse score margin vs common opponents
90,Pratham Merugu,Plymouth,overall,2,3,6,196.5,36.6,-0.98,16.3,16.3,5.76,93,93,27.73,27.73,1,1/6 (17%),1-1 (50%),1-1 (50%),0-3 (0%),2026-09-17,Lower TrueSkill rating
91,Drew Wetzel,Dexter,overall,2,6,4,242.8,42.5,9.7,26.53,26.53,5.61,91,91,24.44,24.44,0,0/3 (0%),6-1 (86%),,0-3 (0%),2026-09-22,Lost head-to-head vs player above
92,Jace McKee,Grand Rapids Forest Hills Central,overall,2,5,12,209.61,38.3,1.83,20.52,20.52,6.23,91,91,30.85,30.85,2,0/11 (0%),3-2 (60%),2-0 (100%),0-10 (0%),2026-09-21,Lower TrueSkill rating
93,Josh Sebastian,Portage Northern,overall,2,8,5,244.28,42.7,9.94,27.57,27.57,5.88,90,90,26.06,26.06,1,3/8 (38%),6-0 (100%),2-1 (67%),0-4 (0%),2026-09-18,Worse score margin vs common opponents
94,Ryan Fowler,Mattawan,overall,2,5,10,194.49,36.3,2.94,19.62,19.62,5.56,83,83,27.54,27.54,0,0/10 (0%),4-3 (57%),0-1 (0%),0-6 (0%),2026-09-22,Lower TrueSkill rating
95,Theo Stafford,Alpena,overall,2,7,3,211.36,38.5,6.53,26.35,26.35,6.61,84,84,21.25,21.25,0,1/4 (25%),5-0 (100%),1-2 (33%),0-1 (0%),2026-09-17,Worse score margin vs common opponents
96,James Priddy,Spring Lake,overall,2,7,10,192.44,36.1,-0.61,15.96,15.96,5.52,90,90,27.93,27.93,1,0/9 (0%),5-2 (71%),0-3 (0%),1-5 (17%),2026-09-21,Lower TrueSkill rating
97,Gavin McClellan,Traverse City St Francis,overall,2,5,16,191.33,35.9,-0.07,20.6,20.6,6.89,88,88,28.27,28.27,1,0/16 (0%),3-3 (50%),1-5 (17%),0-8 (0%),2026-09-12,Lost head-to-head vs player above
98,Nolan Bildeaux,Traverse City West,overall,2,4,21,128.59,27.8,-10.41,8.05,8.05,6.15,82,82,30.22,30.22,1,2/20 (10%),3-6 (33%),1-6 (14%),0-9 (0%),2026-09-19,Lost head-to-head vs player above
99,Liam Herson,Vicksburg,overall,2,5,7,195.62,36.5,5.54,21.52,21.52,5.33,76,76,28.73,28.73,1,0/7 (0%),3-0 (100%),2-2 (50%),0-5 (0%),2026-09-21,Worse score margin vs common opponents
100,Patrick Dwan,Bay City John Glenn,overall,2,9,1,252.5,43.8,18.87,40.45,40.45,7.2,73,73,21.12,21.12,1,0/1 (0%),8-0 (100%),1-0 (100%),0-1 (0%),2026-09-22,Worse score margin vs common opponents
101,Shyah Lakind,West Bloomfield FJA,overall,2,8,3,202.32,37.3,14.06,34.61,34.61,6.85,58,58,25.86,25.86,2,0/3 (0%),5-0 (100%),2-1 (67%),1-2 (33%),2026-09-17,Lower TrueSkill rating
102,Johnny Alwardt,Macomb L'Anse Creuse North,overall,2,9,3,165.89,32.6,8.28,27.98,27.98,6.57,56,56,21.86,21.86,1,0/3 (0%),5-0 (100%),3-0 (100%),0-3 (0%),2026-09-22,Worse score margin vs common opponents
103,Connor Bray,North Farmington,overall,2,8,4,198.19,36.8,11.9,29.54,29.54,5.88,61,61,27.22,27.22,2,1/5 (20%),4-1 (80%),1-0 (100%),1-2 (33%),2026-09-22,Worse score margin vs common opponents
104,Charlie Forman,Battle Creek Lakeview,overall,2,11,11,180.94,34.6,5.32,20.85,20.85,5.17,71,71,24.57,24.57,0,1/10 (10%),8-2 (80%),1-2 (33%),0-7 (0%),2026-09-16,Lower TrueSkill rating
105,Isaac Chilson,Parma Western,overall,2,4,7,216.66,39.2,11.13,27.31,27.31,5.39,74,74,22.91,22.91,1,1/8 (12%),3-3 (50%),1-2 (33%),0-2 (0%),2026-09-21,Worse score margin vs common opponents
106,Brennan Egger,Williamston,overall,2,5,3,172.51,33.5,8.03,25.02,25.02,5.66,60,60,24.54,24.54,0,0/3 (0%),5-0 (100%),0-1 (0%),0-2 (0%),2026-09-16,Lost head-to-head vs player above
107,Zach Ulmer,Clinton Township Chippewa Valley,overall,2,7,5,152.65,30.9,7.11,23.81,23.81,5.57,52,52,23.07,23.07,1,1/5 (20%),2-0 (100%),1-1 (50%),0-3 (0%),2026-09-21,Lower TrueSkill rating
108,Kenny Schwab,Gibraltar Carlson,overall,2,10,4,201.63,37.2,18.72,35.34,35.34,5.54,46,46,22.96,22.96,3,0/4 (0%),6-1 (86%),2-1 (67%),1-2 (33%),2026-09-17,Worse score margin vs common opponents
